"","lon","lat"
"1027",124.8420794,1.4748305
"1028",-70.2147764,44.100351
"1030",-3.7837117,52.1306607
"1031",-98.4936282,29.4241219
"1032",-71.3824374,42.4072107
"1033",-3.435973,55.378051
"1034",-95.7243335,37.2321077
"1035",-71.0588801,42.3600825
"1036",114.165521,22.4423282
"1037",5.4586652,51.4117522
"1038",-78.6568942,37.4315734
"1039",55.2707828,25.2048493
"1040",100.6196553,34.047863
"1041",-2.2426305,53.4807593
"1042",-2.0727839,53.7190281
"1043",-0.1277583,51.5073509
"1044",28.05471,-26.107351
"1045",40.4248192,21.2840782
"1047",-88.0132958,44.5133188
"1048",-79.9414266,37.2709704
"1049",-81.2362107,33.9815369
"1050",-81.5157535,27.6648274
"1051",-6.4923145,54.7877149
"1052",4.2871622,51.4945758
"1053",-72.6412013,42.3250896
"1054",-122.4599116,47.4475435
"1055",-3.3821421,51.6858341
"1056",-5.0527125,50.2660471
"1058",-4.7166875,56.0114404
"1059",-104.990251,39.7392358
"1060",-80.271716,26.0573112
"1061",-93.4839865,44.7912253
"1062",-95.7243335,37.2321077
"1064",25.7481511,61.92411
"1065",-0.399752,54.283113
"1067",8.675277,9.081999
"1068",36.8219462,-1.2920659
"1069",10.451526,51.165691
"1070",-94.1996286,30.2657655
"1071",30.9302603,-29.8316729
"1073",-94.7847554,34.1778147
"1074",-79.0558445,35.9131996
"1075",-96.0055776,36.1498952
"1076",15.2551187,54.5259614
"1077",-0.1726065,51.4914925
"1078",-81.5190053,41.0814447
"1079",-82.907123,40.4172871
"1080",-122.4034082,37.7914175
"1082",126.9779692,37.566535
"1083",18.0685808,59.3293235
"1084",-77.0368707,38.9071923
"1086",-1.61778,54.978252
"1089",-105.084423,40.5852602
"1090",-6.652792,54.3502798
"1091",-120.7401385,47.7510741
"1092",-94.730346,39.014073
"1093",-0.5732182,51.2330699
"1094",22.937506,-30.559482
"1095",-0.1277583,51.5073509
"1096",-0.607241,51.6755179
"1097",-75.2853789,40.006462
"1100",-87.6297982,41.8781136
"1101",-95.9345229,36.7463842
"1102",-0.1277583,51.5073509
"1103",-81.5157535,27.6648274
"1104",-81.2452768,42.9849233
"1105",-76.8867008,40.2731911
"1106",-76.6121893,39.2903848
"1107",120.9912683,14.6104504
"1108",-2.2426305,53.4807593
"1110",-0.137163,50.82253
"1111",-79.9958864,40.4406248
"1112",-94.2396554,34.5862171
"1113",-95.712891,37.09024
"1114",-64.7242645,46.4722761
"1115",-77.0368707,38.9071923
"1116",28.00397,-26.18263
"1117",10.451526,51.165691
"1119",-86.5804473,35.5174913
"1120",-74.0059728,40.7127753
"1121",77.3177894,28.4089123
"1122",35.862285,33.854721
"1123",-3.435973,55.378051
"1124",-94.132511,36.1847906
"1125",-1.61778,54.978252
"1126",133.775136,-25.274398
"1128",-77.8907839,35.7273509
"1129",-123.9753912,45.219065
"1130",-95.712891,37.09024
"1131",-85.5514237,43.2233604
"1132",28.2292712,-25.7478676
"1133",-95.3698028,29.7604267
"1134",-3.7837117,52.1306607
"1136",-92.0165336,34.974532
"1137",-1.128462,53.52282
"1138",-1.4675216,52.2671353
"1139",-75.1652215,39.9525839
"1140",-95.712891,37.09024
"1142",-0.849039,52.05702
"1144",-0.1277583,51.5073509
"1145",-45.5486715,-23.0225753
"1146",-82.907123,40.4172871
"1147",-84.3879824,33.7489954
"1148",-76.727745,39.9625984
"1149",-90.1994042,38.6270025
"1150",-81.7245739,41.3136644
"1151",-82.4012642,40.0581205
"1152",-94.3120726,37.1484332
"1153",-124.3854867,47.950355
"1154",-0.1277583,51.5073509
"1155",-119.4179324,36.778261
"1156",-3.7837117,52.1306607
"1157",146.921099,-31.2532183
"1158",7.5885761,47.5595986
"1159",-72.7456519,41.621488
"1160",-81.8577585,26.60178
"1162",-83.0457538,42.331427
"1163",-74.0059728,40.7127753
"1164",-59.543198,13.193887
"1165",-115.1398296,36.1699412
"1166",28.0473051,-26.2041028
"1167",-118.2436849,34.0522342
"1168",-2.58791,51.454513
"1170",-97.092877,35.0077519
"1171",-4.251806,55.864237
"1172",-75.1274096,40.0146803
"1173",-104.8107843,39.7845071
"1174",-1.1743197,52.3555177
"1175",-96.7969879,32.7766642
"1177",-4.498792,55.614719
"1178",-95.712891,37.09024
"1179",120.5300685,14.972244
"1180",-1.1743197,52.3555177
"1181",133.775136,-25.274398
"1182",24.9383791,60.1698557
"1183",28.0473051,-26.2041028
"1184",-3.435973,55.378051
"1185",0.121817,52.205337
"1186",-76.2406552,44.4782729
"1187",-86.5804473,35.5174913
"1188",35.862285,33.854721
"1189",-71.4418101,41.9110123
"1190",-1.1743197,52.3555177
"1191",-93.097702,41.8780025
"1192",-82.6402915,27.7676008
"1193",-8.9588478,51.9048039
"1194",-0.2376744,51.8097823
"1195",-94.3985475,35.3859242
"1196",-0.1277583,51.5073509
"1197",151.2092955,-33.8688197
"1198",5.291266,52.132633
"1199",29.4179324,-23.4012946
"1200",19.040235,47.497912
"1201",-74.0059728,40.7127753
"1202",28.0473051,-26.2041028
"1203",-3.576945,51.504286
"1204",-95.9359977,36.7435531
"1205",-3.7837117,52.1306607
"1206",-3.550769,51.492814
"1207",26.1595761,-29.085214
"1209",-79.1622828,37.3994653
"1210",-80.9473146,35.2144026
"1212",-8.4043125,39.6053819
"1213",18.4152947,-33.9257609
"1214",-80.1917902,25.7616798
"1215",-86.7816016,36.1626638
"1217",72.8310607,21.1702401
"1218",-4.6679959,55.3649698
"1220",103.819836,1.352083
"1221",-110.8107148,39.5994095
"1222",-1.829833,52.4750743
"1223",-3.435973,55.378051
"1225",-0.332378,51.232202
"1226",-95.7243335,37.2321077
"1227",151.2092955,-33.8688197
"1228",51.183884,25.354826
"1230",-0.1277583,51.5073509
"1231",-0.1277583,51.5073509
"1232",139.6917064,35.6894875
"1233",-95.712891,37.09024
"1234",18.4240553,-33.9248685
"1235",-119.8138027,39.5296329
"1236",6.9602786,50.937531
"1238",-157.7394444,21.4022222
"1239",24.9383791,60.1698557
"1240",151.2092955,-33.8688197
"1241",-1.369063,54.888244
"1242",77.5945627,12.9715987
"1243",13.404954,52.5200066
"1244",18.4240553,-33.9248685
"1247",-86.5804473,35.5174913
"1249",-86.410169,35.81539
"1250",-86.8103567,33.5185892
"1251",18.4240553,-33.9248685
"1252",36.8219462,-1.2920659
"1253",-4.251806,55.864237
"1254",-74.2846022,40.5575986
"1255",100.1771896,49.6428895
"1256",-2.7044052,53.7632254
"1257",-6.2603097,53.3498053
"1258",-95.9082993,36.179738
"1260",-70.1813018,11.711511
"1261",101.518461,3.073281
"1262",-0.1277583,51.5073509
"1263",9.537499,33.886917
"1264",28.0473051,-26.2041028
"1265",-0.1277583,51.5073509
"1266",-105.8700901,34.5199402
"1267",-0.5732182,51.2330699
"1269",-71.0588801,42.3600825
"1270",-74.0059728,40.7127753
"1272",-124.8457334,64.8255441
"1273",-90.1994042,38.6270025
"1274",-3.188267,55.953252
"1275",-72.6733723,41.7658043
"1276",-2.932931,54.892473
"1277",-87.6297982,41.8781136
"1278",25.9231471,-24.6282079
"1279",9.189982,45.4642035
"1280",101.975766,4.210484
"1281",-84.4303818,42.2526583
"1282",-1.1743197,52.3555177
"1283",-115.1398296,36.1699412
"1284",55.4209317,25.3462553
"1285",77.2090212,28.6139391
"1287",-73.4081575,41.117744
"1288",-1.584852,54.77525
"1289",-3.435973,55.378051
"1291",113.921327,-0.789275
"1292",151.2092955,-33.8688197
"1293",28.0473051,-26.2041028
"1294",-79.8055946,44.0224843
"1295",0.121817,52.205337
"1296",-0.1277583,51.5073509
"1297",-3.435973,55.378051
"1298",-3.010113,53.645708
"1299",72.8310607,21.1702401
"1300",-80.0177996,40.4893637
"1301",15.2551187,54.5259614
"1302",-1.1743197,52.3555177
"1303",-75.977985,36.8529263
"1304",-0.1277583,51.5073509
"1305",-2.7553268,52.7073029
"1306",-95.712891,37.09024
"1307",-0.1277583,51.5073509
"1308",-3.188267,55.953252
"1309",-94.7756407,38.9981104
"1310",101.7874058,2.993518
"1311",-86.5804473,35.5174913
"1312",77.1024902,28.7040592
"1313",22.937506,-30.559482
"1314",80.946166,26.8466937
"1315",-77.1945247,41.2033216
"1316",-81.3798629,19.3411277
"1317",78.96288,20.593684
"1318",-0.0909852,51.5123443
"1319",-95.712891,37.09024
"1320",-3.435973,55.378051
"1321",-97.9413941,29.8832749
"1322",102.350255,3.484562
"1323",2.213749,46.227638
"1325",-73.9464769,40.8115504
"1326",-117.178471,33.1379422
"1327",-93.5816278,45.569965
"1328",3.3792057,6.5243793
"1329",8.227512,46.818188
"1330",69.345116,30.375321
"1331",85.3123293,27.6744259
"1332",-2.970721,56.462018
"1333",-82.907123,40.4172871
"1334",145.9706647,-41.4545196
"1335",-93.2890527,30.8463055
"1336",5.291266,52.132633
"1338",-81.3578859,41.1536674
"1339",15.2551187,54.5259614
"1340",-97.092877,35.0077519
"1341",121.4456179,-1.4300254
"1342",78.96288,20.593684
"1343",-1.890401,52.486243
"1344",121.774017,12.879721
"1345",-74.0059728,40.7127753
"1346",-88.4153847,44.2619309
"1347",77.2090212,28.6139391
"1349",-115.1398296,36.1699412
"1350",28.1262927,-25.9991795
"1351",-71.0588801,42.3600825
"1353",-95.9107881,36.7429599
"1354",-82.1587351,36.0156735
"1355",-79.6515263,43.6589437
"1356",5.4697225,51.441642
"1357",6.9602786,50.937531
"1358",-1.1743197,52.3555177
"1359",-84.2177136,39.0283966
"1360",55.2707828,25.2048493
"1361",-77.2002745,40.2010241
"1362",18.4240553,-33.9248685
"1363",32.5825197,0.3475964
"1364",113.921327,-0.789275
"1365",-95.992775,36.1539816
"1366",-1.890401,52.486243
"1368",-95.712891,37.09024
"1369",0.070062,51.3679705
"1370",-93.097702,41.8780025
"1371",-73.1409429,40.9256538
"1372",-95.266826,36.249758
"1373",-95.712891,37.09024
"1374",-5.6730648,54.6541971
"1375",-99.9018131,31.9685988
"1377",24.1051865,56.9496487
"1378",-0.1277583,51.5073509
"1379",-73.9441579,40.6781784
"1380",-73.9798894,40.7802763
"1381",-0.1869644,5.6037168
"1382",-91.9623327,30.9842977
"1383",78.96288,20.593684
"1384",-73.920093,40.704215
"1385",-117.1817377,46.7297771
"1386",4.3517211,50.8503463
"1388",-82.907123,40.4172871
"1389",-82.9987942,39.9611755
"1390",4.469936,50.503887
"1391",-97.649336,35.4617956
"1392",75.7872709,26.9124336
"1393",-96.7969879,32.7766642
"1394",133.775136,-25.274398
"1397",75.7872709,26.9124336
"1398",8.468946,60.472024
"1400",-0.7671239,51.6825216
"1401",18.4240553,-33.9248685
"1402",-1.856811,52.571116
"1403",151.2092955,-33.8688197
"1404",-0.4666513,52.1359783
"1405",-0.1277583,51.5073509
"1406",55.2707828,25.2048493
"1407",-118.2436849,34.0522342
"1408",-90.8614878,30.4879678
"1409",-3.435973,55.378051
"1410",-72.6624209,42.3471357
"1411",24.9383791,60.1698557
"1412",-3.188267,55.953252
"1414",144.9630576,-37.8136276
"1415",-1.206166,52.772099
"1416",-95.3698028,29.7604267
"1417",-119.1390642,34.3704884
"1419",-3.435973,55.378051
"1420",25.6022423,-33.9608369
"1421",-73.9116433,42.7043568
"1422",103.8387689,1.3614591
"1423",-118.2436849,34.0522342
"1424",138.6007456,-34.9284989
"1425",-86.7816016,36.1626638
"1426",13.404954,52.5200066
"1428",8.8004529,46.331734
"1429",-121.9514666,49.1579401
"1431",-3.435973,55.378051
"1432",-95.266826,36.249758
"1433",-87.5125412,41.5644798
"1434",-95.712891,37.09024
"1435",-83.47542,42.2746059
"1436",-95.712891,37.09024
"1438",-117.1997836,32.8112737
"1440",-120.7401385,47.7510741
"1441",-0.9781303,51.4542645
"1444",-85.0714205,33.5802551
"1445",138.6007456,-34.9284989
"1446",72.8566171,19.2127222
"1447",-96.7969879,32.7766642
"1448",-95.712891,37.09024
"1449",-83.2892064,30.8489491
"1450",-82.546344,27.2669722
"1451",-104.5230242,33.3942655
"1452",-74.0059728,40.7127753
"1453",-118.2436849,34.0522342
"1454",11.3426162,44.494887
"1455",-120.7401385,47.7510741
"1456",-0.4617075,50.9280143
"1457",-121.4943996,38.5815719
"1458",-3.435973,55.378051
"1459",-97.092877,35.0077519
"1460",-95.712891,37.09024
"1462",-121.8863286,37.3382082
"1463",-116.419389,34.9592083
"1464",-83.9207392,35.9606384
"1465",-90.1848103,32.2987573
"1466",-2.2426305,53.4807593
"1467",8.6821267,50.1109221
"1468",139.6380256,35.4437078
"1469",-122.2913078,37.8271784
"1471",-7.6315336,54.3438243
"1472",-105.5108312,39.9613759
"1473",-115.1398296,36.1699412
"1474",1.169456,51.081397
"1475",-120.6132516,37.389383
"1476",-117.3717221,33.1888735
"1477",-76.9090835,39.023629
"1478",18.4240553,-33.9248685
"1479",-117.086421,33.1192068
"1480",-97.8755146,29.9891683
"1481",-79.0192997,35.7595731
"1482",-96.0137414,41.2382328
"1483",-0.0936496,51.4309209
"1484",-119.7871247,36.7377981
"1485",-73.9393554,40.8417082
"1486",-71.0588801,42.3600825
"1487",-98.1244531,29.7030024
"1488",-116.419389,34.9592083
"1489",-97.137069,37.720682
"1490",144.9630576,-37.8136276
"1491",-75.5276699,38.9108325
"1492",-74.4056612,40.0583238
"1493",115.8604572,-31.9505269
"1494",-95.712891,37.09024
"1495",-113.9940314,46.8721284
"1496",-117.1610838,32.715738
"1498",-118.4890487,34.2208807
"1499",23.4180769,-19.9952622
"1500",126.9779692,37.566535
"1501",-104.9794787,39.7367329
"1502",-95.712891,37.09024
"1503",-119.4179324,36.778261
"1504",12.354722,7.369722
"1505",-119.4179324,36.778261
"1507",-82.907123,40.4172871
"1508",151.2092955,-33.8688197
"1510",73.0093171,32.3380723
"1511",100.3326786,5.4163935
"1512",-0.1277583,51.5073509
"1513",36.8219462,-1.2920659
"1514",-91.8318334,37.9642529
"1515",24.9383791,60.1698557
"1516",-2.2426305,53.4807593
"1518",137.2142417,-35.7752426
"1521",-94.5785667,39.0997265
"1523",-117.2341467,32.9508314
"1524",-120.7401385,47.7510741
"1525",-122.3320708,47.6062095
"1526",76.2710833,10.8505159
"1527",-116.5765035,53.9332706
"1528",-95.712891,37.09024
"1529",-83.985,42.43472
"1530",101.975766,4.210484
"1531",29.3986919,-25.167361
"1532",-95.7898001,36.0352276
"1533",133.775136,-25.274398
"1534",-119.3870656,36.5432837
"1535",4.3517211,50.8503463
"1538",-122.8013332,45.4887993
"1541",115.8604572,-31.9505269
"1542",0.5217254,51.2787075
"1544",-73.0674977,40.9451554
"1545",-73.9441579,40.6781784
"1546",-94.6171303,36.834603
"1547",-118.2200712,33.8958492
"1548",-95.712891,37.09024
"1549",-0.1277583,51.5073509
"1550",72.8776559,19.0759837
"1551",-77.0368707,38.9071923
"1552",-84.2700179,37.8393332
"1553",-95.712891,37.09024
"1554",35.6628902,34.0185834
"1555",-1.160511,52.998878
"1556",-118.2436849,34.0522342
"1557",-84.745231,39.5069974
"1559",-95.712891,37.09024
"1560",110.3592127,1.5532783
"1562",-117.5931084,34.1063989
"1563",18.4240553,-33.9248685
"1564",-71.3824374,42.4072107
"1565",78.96288,20.593684
"1566",-3.435973,55.378051
"1567",142.7027956,-20.9175738
"1568",-90.1994042,38.6270025
"1569",-2.70309,53.763201
"1570",101.5944885,3.1278871
"1571",-87.6297982,41.8781136
"1572",138.6007456,-34.9284989
"1573",-115.1745559,36.1023715
"1574",-78.8783689,42.8864468
"1575",-82.7567679,28.1461248
"1576",-87.6297982,41.8781136
"1577",-112.0740373,33.4483771
"1578",174.7633315,-36.8484597
"1579",-86.5804473,35.5174913
"1580",-95.712891,37.09024
"1581",-114.7420408,44.0682019
"1582",28.2292712,-25.7478676
"1583",-87.6297982,41.8781136
"1584",151.7816802,-32.9282712
"1585",-99.9018131,31.9685988
"1586",-89.4012302,43.0730517
"1587",-89.3985283,40.6331249
"1588",-87.6297982,41.8781136
"1589",151.2092955,-33.8688197
"1590",-106.4850217,31.7618778
"1592",-119.4179324,36.778261
"1593",-95.7062764,37.2245382
"1594",-94.9441773,45.3010756
"1595",-95.3698028,29.7604267
"1596",-89.4012302,43.0730517
"1597",-86.8103567,33.5185892
"1598",-95.992775,36.1539816
"1599",3.3792057,6.5243793
"1600",144.9630576,-37.8136276
"1601",-78.8734159,33.6975867
"1602",121.0437003,14.6760413
"1603",-117.9143012,33.8365932
"1604",-75.977985,36.8529263
"1605",151.214117,-33.8803269
"1606",34.508523,-8.783195
"1607",-74.0059728,40.7127753
"1608",-95.712891,37.09024
"1609",114.1615726,22.2824673
"1610",12.56738,41.87194
"1611",-89.7984096,32.3129234
"1612",-85.4944168,40.4755974
"1613",151.2092955,-33.8688197
"1614",-95.712891,37.09024
"1615",-118.9343834,34.2347962
"1617",-105.7820674,39.5500507
"1618",-118.0019482,34.1442616
"1619",-119.146333,34.2860509
"1620",-119.4179324,36.778261
"1622",2.3522219,48.856614
"1623",-1.1743197,52.3555177
"1624",151.09901,-33.7049
"1626",-118.3173209,34.0954806
"1627",-0.1277583,51.5073509
"1629",-111.9009556,33.6446936
"1631",-82.3424791,31.7815532
"1633",78.96288,20.593684
"1634",-119.4179324,36.778261
"1635",-87.5691735,33.2098407
"1636",-120.8958242,38.8375215
"1637",-122.6779081,45.5272148
"1638",-104.7920877,38.7421321
"1639",-91.8318334,37.9642529
"1641",-81.5157535,27.6648274
"1642",74.2179326,27.0238036
"1643",77.2090212,28.6139391
"1644",-86.5804473,35.5174913
"1645",-120.8958242,38.8375215
"1647",-77.9054817,44.0219278
"1649",50.5577,26.0667
"1651",-73.8648268,40.8447819
"1652",-94.6858998,46.729553
"1653",-97.7430608,30.267153
"1654",29.154857,-19.015438
"1655",-79.9958864,40.4406248
"1656",-3.74922,40.463667
"1657",-122.7094767,42.1945758
"1658",-95.9345034,41.2565369
"1660",174.323708,-35.7251117
"1662",-1.332134,52.829374
"1663",-111.0937311,34.0489281
"1664",-97.1722732,42.8880517
"1665",18.643501,60.128161
"1666",-86.5727995,30.7541808
"1667",-82.9987942,39.9611755
"1668",-71.22478,46.8117607
"1670",-80.765358,41.1828353
"1672",-86.7816016,36.1626638
"1673",106.82406,-6.1994544
"1674",-104.990251,39.7392358
"1675",-119.4179324,36.778261
"1676",-91.1871466,30.4514677
"1677",-95.712891,37.09024
"1678",-97.349081,37.708127
"1679",-95.7886163,36.0525426
"1682",-97.2329255,37.7037608
"1683",-91.8318334,35.20105
"1684",-90.2129555,38.6213413
"1685",-75.1652419,39.9526322
"1688",-94.575768,39.098092
"1689",-119.439504,48.7051529
"1691",-76.7791365,39.0067768
"1692",-95.712891,37.09024
"1693",-97.349081,37.708127
"1694",151.2092955,-33.8688197
"1695",15.0088776,53.3391166
"1696",-116.55978,43.5788175
"1697",139.6917064,35.6894875
"1698",-118.7986152,55.1699396
"1699",-118.2436849,34.0522342
"1700",101.975766,4.210484
"1701",-99.5075519,27.5035613
"1702",-82.9000751,32.1656221
"1703",55.8841742,54.5651241
"1704",1.443976,52.455457
"1705",-122.3320708,47.6062095
"1706",-83.2784851,30.8327022
"1709",-88.0398912,30.6953657
"1710",-80.7487268,32.2172248
"1711",-95.712891,37.09024
"1712",-97.7430608,30.267153
"1713",-87.6297982,41.8781136
"1714",-97.7430608,30.267153
"1715",-83.3671432,40.2364486
"1716",72.8776559,19.0759837
"1717",-97.0422707,37.0847201
"1718",-77.7952712,38.7134516
"1719",-122.6587185,45.5122308
"1721",-81.5157535,27.6648274
"1722",-73.8648268,40.8447819
"1723",22.937506,-30.559482
"1724",-75.977985,36.8529263
"1726",175.279253,-37.7870012
"1728",-71.2079809,46.8138783
"1729",-84.3879824,33.7489954
"1730",-81.8540265,26.537511
"1731",-3.7037902,40.4167754
"1733",-94.7847554,34.1778147
"1734",45.079162,23.885942
"1735",-119.8138027,39.5296329
"1736",-117.1610838,32.715738
"1737",-106.346771,56.130366
"1738",-79.6441198,43.5890452
"1739",-97.5164276,35.4675602
"1740",-81.6943605,41.49932
"1741",-95.712891,37.09024
"1742",-115.1175013,36.1988592
"1743",-122.2913078,37.8271784
"1744",-97.4394777,35.2225668
"1745",-117.3505939,33.1580933
"1746",-84.5120196,39.1031182
"1747",-99.9018131,31.9685988
"1748",-95.7813885,36.0628961
"1749",151.2092955,-33.8688197
"1750",-95.712891,37.09024
"1751",-82.6402915,27.7676008
"1752",150.8930607,-34.4278121
"1753",-74.0016136,40.6546286
"1754",-118.2436849,34.0522342
"1755",120.9842195,14.5995124
"1756",-77.0909809,38.8816208
"1757",-94.3734369,32.5558104
"1758",149.230896,-35.3530392
"1759",-117.8311428,33.7174708
"1760",-119.4179324,36.778261
"1763",-106.346771,56.130366
"1764",-94.718745,38.965231
"1765",150.87843,-34.4054039
"1766",-81.802044,41.4633272
"1767",-97.4780954,35.6528323
"1768",-73.9865533,40.7263542
"1769",-123.0867536,44.0520691
"1770",-98.9911611,31.7093197
"1771",-119.4179324,36.778261
"1772",-84.5377386,33.9581096
"1773",-123.1207375,49.2827291
"1774",-79.2717914,43.7538826
"1775",-61.679,12.1165
"1776",-73.9441579,40.6781784
"1777",-117.5860889,47.4905928
"1778",-118.2436849,34.0522342
"1779",-85.6023643,44.3148443
"1780",-97.7532002,35.4794755
"1782",149.1872224,-35.2979945
"1783",-82.907123,40.4172871
"1784",-95.3010624,32.3512601
"1785",-87.6297982,41.8781136
"1786",-95.712891,37.09024
"1787",-118.9718054,35.4079139
"1788",-90.0715323,29.9510658
"1789",-74.43914,44.2296981
"1790",-87.6297982,41.8781136
"1791",-88.0398912,30.6953657
"1793",-112.0740373,33.4483771
"1794",-97.0328547,47.9252568
"1795",74.3587473,31.5203696
"1797",-118.4003563,34.0736204
"1798",-83.985,42.43472
"1799",-95.712891,37.09024
"1800",-73.9892179,40.7206199
"1801",-118.1541632,34.6867846
"1803",-92.2243153,34.8150907
"1804",-122.2711137,37.8043637
"1805",-118.3617443,34.0900091
"1806",-117.2590822,32.8491552
"1807",-95.712891,37.09024
"1808",-91.1362537,40.416433
"1810",105.318756,61.52401
"1811",-120.7401385,47.7510741
"1812",-96.6388833,32.912624
"1813",-96.1141664,35.9987007
"1814",-87.6297982,41.8781136
"1815",-119.1194897,37.9588109
"1816",-120.7401385,47.7510741
"1817",-89.918473,35.210803
"1818",-96.6076788,39.1827034
"1819",-97.5307744,35.5318485
"1821",-117.0841955,32.6400541
"1822",-111.0937311,34.0489281
"1823",-97.7430608,30.267153
"1824",-84.5120196,39.1031182
"1825",-99.9018131,31.9685988
"1826",-79.3831843,43.653226
"1827",-114.7420408,44.0682019
"1828",-118.2436849,34.0522342
"1829",-83.5378674,41.6528052
"1830",-117.2712717,32.8328112
"1831",-99.9018131,31.9685988
"1832",-86.1459216,39.7593898
"1835",-73.9841161,40.7317696
"1836",-83.7430378,42.2808256
"1837",55.2707828,25.2048493
"1838",-84.3640829,33.7589188
"1839",-95.7150582,37.0901287
"1841",-82.9987942,39.9611755
"1842",-90.0715323,29.9510658
"1843",-66.1057355,18.4655394
"1844",-122.3320708,47.6062095
"1845",6.1431577,46.2043907
"1846",-97.9413941,29.8832749
"1847",-83.0929644,39.8814519
"1848",-121.4943996,38.5815719
"1850",-94.7353649,37.0248437
"1851",-95.6400855,37.0329949
"1852",21.8568586,-29.0466808
"1853",-122.4194155,37.7749295
"1854",-77.0368707,38.9071923
"1855",-120.5542012,43.8041334
"1856",-90.2718896,29.9986813
"1857",-73.9441579,40.6781784
"1858",-97.7430608,30.267153
"1859",-89.538443,34.3647324
"1860",-79.9958864,40.4406248
"1861",-97.3307658,32.7554883
"1862",-73.6742323,40.7422572
"1863",-84.5453439,42.7475535
"1864",-79.9310512,32.7764749
"1865",151.2092955,-33.8688197
"1866",144.793731,13.444304
"1867",-123.0262077,44.9901194
"1869",-93.097702,41.8780025
"1870",-122.3320708,47.6062095
"1871",-81.299818,29.061719
"1872",-72.4036961,42.3931455
"1873",-95.712891,37.09024
"1874",-91.8318334,37.9642529
"1875",101.686855,3.139003
"1876",-95.712891,37.09024
"1877",-81.6943605,41.49932
"1878",-97.0425868,49.8832641
"1879",-75.1652215,39.9525839
"1880",-120.8958242,38.8375215
"1882",-81.5157535,27.6648274
"1883",-122.4194155,37.7749295
"1884",-99.9018131,31.9685988
"1885",-80.8431267,35.2270869
"1886",-86.158068,39.768403
"1888",-77.9962512,38.4729632
"1889",80.2707184,13.0826802
"1890",-90.0715323,29.9510658
"1891",-95.6372785,37.0375471
"1892",-81.9527986,26.5629022
"1893",151.2092955,-33.8688197
"1894",-75.6298279,41.421538
"1895",174.7850358,-37.0082476
"1896",-78.6568942,37.4315734
"1897",74.3587473,31.5203696
"1898",30.3794118,-29.6006068
"1899",-77.0368707,38.9071923
"1900",-84.1916069,39.7589478
"1901",-97.1330683,33.2148412
"1902",-89.3985283,40.6331249
"1904",-68.7053114,44.8386814
"1905",-95.712891,37.09024
"1906",-95.712891,37.09024
"1907",-87.6297982,41.8781136
"1908",-78.6455475,26.5416093
"1910",-76.5319854,3.4516467
"1911",-85.7584557,38.2526647
"1912",-118.2436849,34.0522342
"1913",-76.6121893,39.2903848
"1914",-85.4807825,32.6098566
"1915",-84.2700179,37.8393332
"1916",-98.4936282,29.4241219
"1917",146.8169483,-19.2589635
"1918",106.8105998,-6.2614927
"1919",-75.5993692,38.3606736
"1920",-77.0368707,38.9071923
"1921",34.3088255,31.3546763
"1922",-98.1633432,26.3017374
"1923",-101.0020119,47.5514926
"1924",-74.0059728,40.7127753
"1925",73.7898023,19.9974533
"1926",-74.0059728,40.7127753
"1927",-95.712891,37.09024
"1929",-117.9495083,34.0200114
"1930",-81.6943605,41.49932
"1931",-96.7969879,32.7766642
"1932",103.819836,1.352083
"1933",-86.158068,39.768403
"1934",-79.9958864,40.4406248
"1935",-81.4023356,40.875891
"1936",121.774017,12.879721
"1937",-95.7150582,37.0901287
"1938",4.3006999,52.0704978
"1939",25.7481511,61.92411
"1940",-95.7243335,37.2321077
"1942",-95.712891,37.09024
"1943",-76.2858726,36.8507689
"1944",-118.430206,34.002975
"1945",-84.2700179,37.8393332
"1946",-70.9410356,42.2180724
"1947",-80.6659842,28.3180688
"1948",-122.0575434,37.387474
"1949",-79.3831843,43.653226
"1951",-79.9958864,40.4406248
"1952",-119.4179324,36.778261
"1953",-83.2651926,39.7195054
"1955",-95.712891,37.09024
"1957",-74.2179326,43.2994285
"1958",-89.3985283,40.6331249
"1959",115.8604572,-31.9505269
"1960",-121.9623751,37.2358078
"1962",101.686855,3.139003
"1963",-84.3879824,33.7489954
"1964",-97.1383744,49.895136
"1965",-96.739188,32.976444
"1966",-74.0059728,40.7127753
"1968",-115.1398296,36.1699412
"1969",-118.2436849,34.0522342
"1970",-83.868817,36.03307
"1971",-95.3698028,29.7604267
"1972",101.975766,4.210484
"1973",78.1358472,29.3724422
"1974",-96.7969879,32.7766642
"1976",-97.9413941,29.8832749
"1977",-77.297508,18.109581
"1978",-111.4919668,33.4572911
"1979",-96.7969879,32.7766642
"1980",-95.712891,37.09024
"1981",-87.6297982,41.8781136
"1982",-112.0740373,33.4483771
"1984",-87.4022386,34.1464916
"1985",-86.1349019,40.2671941
"1986",-102.8793222,30.8940431
"1987",-121.4943996,38.5815719
"1988",4.3991,50.71469
"1989",-91.8318334,35.20105
"1990",-105.7820674,39.5500507
"1991",-1.470085,53.381129
"1992",-98.4936282,29.4241219
"1993",-96.5981996,32.7666184
"1994",-74.1502007,40.5795317
"1997",-121.7124536,37.9974219
"1999",-86.158068,39.768403
"2000",103.819836,1.352083
"2001",-99.9018131,31.9685988
"2002",-96.7969879,32.7766642
"2003",-84.3066722,34.1945158
"2004",-99.9018131,31.9685988
"2005",-89.3985283,32.3546679
"2006",-74.4229341,41.4459271
"2007",-99.9018131,31.9685988
